CODIGO;TITULO
12050090;12050090 - - OTRAS
12051010;12051010 - - - Para la siembra
12051090;12051090 - - - Otras
12059010;12059010 - - - Para la siembra
12059090;12059090 - - - Otras
1206;1206 - SEMILLA DE GIRASOL, INCLUSO QUEBRANTADA
12060000;12060000 - SEMILLA DE GIRASOL, INCLUSO QUEBRANTADA
1207;1207 - LAS DEMAS SEMILLAS Y FRUTOS OLEAGINOSOS, INCLUSO QUEBRANTADO
12071000;12071000 - - NUEZ Y ALMENDRA DE PALMA:
12071010;12071010 - - - PARA SIEMBRA
12071090;12071090 - - - OTRAS
12072000;12072000 - - SEMILLA DE ALGODON:
12072010;12072010 - - - PARA SIEMBRA
12072090;12072090 - - - OTRAS
12072100;12072100 - - - Para siembra
12072900;12072900 - - - Las demas
12073000;12073000 - - SEMILLA DE RICINO
12074000;12074000 - - SEMILLA DE SESAMO (AJONJOLI):
12074010;12074010 - - - Con cáscara
12074020;12074020 - - - Sin cáscara
12075000;12075000 - - SEMILLA DE MOSTAZA
12076000;12076000 - - Semilla de cártamo
12077000;12077000 - - Semillas de melon
12079000;12079000 - - LOS DEMAS:
12079100;12079100 - - - SEMILLA DE AMAPOLA (ADORMIDERA)
12079200;"12079200 - - - SEMILLA DE ""KARITE"""
12079900;12079900 - - - Los demás
12079911;12079911 - - - - - Para siembra
12079919;12079919 - - - - - Las demas
12079920;12079920 - -  - - Semilla de ricino
12079930;12079930 - - - - Semilla de cartamo
12079990;12079990 - - - - Otros
1208;1208 - HARINA DE SEMILLAS O DE FRUTOS OLEAGINOSOS, EXCEPTO LA HARIN
12081000;12081000 - - De habas (frijoles, porotos, fréjoles) de soja (soya)
12089000;12089000 - --De girasol
12089010;12089010 - --De algod¢n
12089020;12089020 - --De girasol
12089090;12089090 - -- Otras
1209;1209 - SEMILLAS, FRUTOS Y ESPORAS, PARA SIEMBRA
12091000;12091000 - - SEMILLA DE REMOLACHA:
12091100;12091100 - - - SEMILLA DE REMOLACHA AZUCARERA
12091900;12091900 - - - LAS DEMAS
12092000;12092000 - - SEMILLAS FORRAJERAS, EXCEPTO LAS DE REMOLACHA:
12092100;12092100 - - - DE ALFALFA
12092200;12092200 - - - DE TREBOL (TRIFOLIUM SPP.)
12092300;12092300 - - - De festucas (cañuelas)
12092400;12092400 - - - DE PASTO AZUL DE KENTUCKY (POA PRATENSIS L.)
12092500;12092500 - - - DE BALLICO (LOLIUM MULTIFLORUM LAM., LOLIUM PERENNE L.)
12092600;12092600 - - - DE FLEO DE LOS PRADOS (PHLEUM PRATENSIS)
12092900;12092900 - - - LAS DEMAS
12092910;12092910 - - - - Semilla de remolacha, excepto la azucarera
12092920;12092920 - - - - Semilla de fleo de los prados (Phleum pratensis)
12092990;12092990 - - - - Otras
12093000;12093000 - - SEMILLAS DE PLANTAS HERBACEAS UTILIZADAS PRINCIPALMENTE PO
12093010;12093010 - - - DE PETUNIA
12093090;12093090 - - - OTRAS
12099000;12099000 - - LOS DEMAS:
12099100;12099100 - - - Semillas de hortalizas (incluso silvestres)
12099900;12099900 - - - Los demás
1210;1210 - CONOS DE LUPULO FRESCOS O SECOS, INCLUSO TRITURADOS, MOLIDOS
12101000;"12101000 - - Conos de lúpulo sin triturar ni moler ni en """"pelle"
12102000;"12102000 - - CONOS DE LUPULO TRITURADOS, MOLIDOS O EN ""PELLETS"", LUPULI"
1211;1211 - PLANTAS, PARTES DE PLANTAS, SEMILLAS Y FRUTOS DE LAS ESPECIE
12111000;12111000 - - Raíces de regaliz
12112000;"12112000 - - RAICES DE ""GINSENG"""
12112010;12112010 -  - - Frescas o secas
12112020;12112020 -  - - Refrigeradas o congeladas
12113000;12113000 - - Hojas de coca
12113010;12113010 -  - - Frescas o secas
12113020;12113020 -  - - Refrigeradas o congeladas
12114000;12114000 - - Paja de adormidera
12114010;12114010 -  - - Fresca o seca
12114020;12114020 -  - - Refrigerada o congelada
12115010;12115010 -  - - Fresca o seca
12115020;12115020 -  - - Refrigerada o congelada
12119000;12119000 - - LOS DEMAS:
12119010;12119010 - - - RAICILLA O IPECACUANA
12119011;12119011 -  - - - Fresca o seca
12119012;12119012 -  - - - Refrigerada o congelada
12119020;12119020 - - - Ramces de regaliz
12119021;12119021 -  - - - Frescas o secas
12119022;12119022 -  - - - Refrigeradas o congeladas
12119090;12119090 - - - OTROS
12119091;12119091 -  - - - Frescos o secos
12119092;12119092 -  - - - - Partes comestibles de plantas
1212;1212 - ALGARROBAS, ALGAS, REMOLACHA AZUCARERA Y CAÑA DE AZUCAR, FRE
12121000;12121000 - - ALGARROBAS Y SUS SEMILLAS
12122000;12122000 - - ALGAS
12122100;12122100 - - - Aptas para la alimentacion humana
12122900;12122900 - - - Las demas
12123000;12123000 - - Huesos (carozos) y almendras de albaricoque  (damasco, cha
12129000;12129000 - - LOS DEMAS:
12129100;12129100 - - - REMOLACHA AZUCARERA
12129200;12129200 - - - CA¥A DE AZUCAR
12129210;12129210 - - - - Semillas
12129290;12129290 - - - - Otras
12129300;12129300 - - - Ca?a de azucar
12129400;12129400 - - - Raices de achicoria
12129900;12129900 - - - LOS DEMAS
12129910;12129910 - - - - Caña de azúcar
12129920;12129920 - - - - Algarrobas y sus semillas
12129930;12129930 - - - - Huesos (carozos) y almendras de albaricoque  (damasco,
12129990;12129990 - - - - Otros
1213;1213 - PAJA Y CASCABILLO DE CEREALES, EN BRUTO, INCLUSO PICADOS, MO
12130000;12130000 - PAJA Y CASCABILLO DE CEREALES, EN BRUTO, INCLUSO PICADOS, MO
1214;1214 - NABOS FORRAJEROS, REMOLACHAS FORRAJERAS, RAICES FORRAJERAS, 
12141000;"12141000 - - HARINA Y ""PELLETS"" DE ALFALFA"
12149000;12149000 - - Los demás
13;13 - GOMAS, RESINAS Y DEMAS JUGOS Y EXTRACTOS VEGETALES
1301;"1301 - GOMA LACA; GOMAS, RESINAS, GOMORRESINAS Y OLEORRESINAS (POR "
13011000;13011000 - - GOMA LACA
13012000;13012000 - - Goma arábiga
13019000;13019000 - - Las demás
13019010;13019010 - - - Goma laca
13019090;13019090 - - - Otras
1302;"1302 - JUGOS Y EXTRACTOS VEGETALES; MATERIAS PECTICAS, PECTINATOS Y"
13021000;13021000 - - JUGOS Y EXTRACTOS VEGETALES:
13021100;13021100 - - - OPIO
13021200;13021200 - - - DE REGALIZ
13021300;13021300 - - - De lúpulo
13021400;13021400 - - - De pelitre (piretro) o de raíces que contengan rotenona
13021900;13021900 - - - LOS DEMAS:
13021910;13021910 - - - - PARA USOS MEDICINALES
13021920;13021920 - - - - PARA USOS INSECTICIDAS, FUNGICIDAS O SIMILARES
13021930;13021930 - - - - Jugos y extractos de pelitre (piretro) o de ramces que
13021990;13021990 - - - - OTROS
13022000;13022000 - - Materias pécticas, pectinatos y pectatos
13023000;13023000 - - MUCILAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUS
13023100;13023100 - - - AGAR-AGAR
13023200;13023200 - - - MUCILAGOS Y ESPEST. DE LA ALGARR.O DE SU SEMILL O DE LAS
13023900;13023900 - - - Los demás
14;14 - MATERIAS TRENZABLES Y DEMAS PRODUCTOS DE ORIGEN VEGETAL, NO 
1401;1401 - MATERIAS VEGETALES DE LAS ESPECIES UTILIZADAS PRINCIPALMENTE
14011000;14011000 - - Bambú
14012000;14012000 - - Roten (ratán)
14019000;14019000 - - LAS DEMAS:
14019010;14019010 - - - MIMBRE
14019020;14019020 - - - Caña
14019090;14019090 - - - OTRAS
1402;1402 - MATERIAS VEGETALES DE LAS ESPECIES UTILIZADAS PRINCIPALMENTE
14020000;14020000 - MATERIAS VEGETALES DE LAS ESPECIES UTILIZADAS PRINCIPALMENTE
14021000;"14021000 - - ""KAPOK"" (MIRAGUANO DE BOMBACACEAS)"
14029000;14029000 - - LAS DEMAS
1403;1403 - MATERIAS VEGETALES  DE LAS ESPECIES UTILIZADAS PRINCIPALMENT
14030000;14030000 - MATERIAS VEGETALES  DE LAS ESPECIES UTILIZADAS PRINCIPALMENT
14031000;14031000 - - SORGO DE ESCOBAS (SORGHUM VULGARE VAR, TECHNICUM)
14039000;14039000 - - LAS DEMAS
1404;1404 - PRODUCTOS VEGETALES NO EXPRESADOS NI COMPRENDIDOS EN OTRA PA
14041000;14041000 - - MATER.PRIM.VEGETALES DE LAS ESPECIES UTILIZADAS PRINCP.PAR
14041010;14041010 - - - ACHIOTE (BIJA)
14041090;14041090 - - - OTRAS
14042000;14042000 - - Línteres de algodón
14049000;14049000 - - Los demás
14049010;14049010 - - - Materias vegetales de las especies utilizadas principalm
14049020;14049020 - - - Materias vegetales  de las especies utilizadas principal
14049031;14049031 - - - - Achiote (bija)
14049039;14049039 - - - - Las demas
14049090;14049090 - - - Otros
15;"15 - GRASAS Y ACEITES ANIMALES O VEGETALES; PRODUCTOS DE SU DESDO"
1501;1501 - GRASA DE CERDO (INCLUIDA LA MANTECA DE CERDO) Y GRASA DE AVE
15010000;15010000 - GRASA DE CERDO(INCL.LA MANTECA DE CERDO)Y GR.DE AVE,EX.PART.
15011000;15011000 - - Manteca de cerdo
15012000;15012000 - - Las demas grasas de cerdo
15019000;15019000 - - Las demas
1502;1502 - GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, E
15020000;15020000 - GRASA DE ANIMALES DE LAS ESPECIES BOVINA,OVINA O CAPRINA, EX
15021000;15021000 - - Sebo
15029000;15029000 - - Las demas
1503;1503 - ESTEARINA SOLAR, ACEITE DE MANTECA DE CERDO, OLEOESTEARINA, 
15030010;15030010 - - ESTEARINA SOLAR Y ACEITE DE MANTECA DE CERDO
15030090;15030090 - - OTROS
1504;1504 - GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMIFERO
15041000;15041000 - - Aceites de hígado de pescado y sus fracciones
15042000;15042000 - - Grasas y aceites de pescado y sus fracciones, excepto los 
15043000;15043000 - - Grasas y aceites de mamíferos marinos y sus fracciones
1505;1505 - GRASA DE LANA Y  SUSTANCIAS GRASAS DERIVADAS, INCLUIDA LA LA
15050000;15050000 - GRASA DE LANA Y  SUSTANCIAS GRASAS DERIVADAS, INCLUIDA LA LA
15051000;15051000 - - GRASA DE LANA EN BRUTO (SUARDA O SUINTINA)
15059000;15059000 - - LAS DEMAS
1506;1506 - - De pie de buey , refinado
15060000;15060000 - LAS DEMAS GRASAS Y ACEITES ANIMALES, Y SUS FRACCIONES, INCLU
15060010;15060010 - -De pie de buey, refinado
15060090;15060090 - -Otras
1507;1507 - ACEITE DE SOJA (SOYA) Y SUS FRACCIONES, INCLUSO REFINADO, PE
15071000;15071000 - - ACEITE EN BRUTO, INCLUSO DESGOMADO
15079000;15079000 - -LOs demas-Los demas- LOS DEMAS:
15079010;15079010 - - - A GRANEL
15079090;15079090 - - - OTROS
1508;1508 - ACEITE DE CACAHUATE (CACAHUETE, MANI) Y SUS FRACCIONES, INCL
15081000;15081000 - - ACEITE EN BRUTO
15089000;15089000 - - LOS DEMAS:
15089010;15089010 - - - PARCIALMENTE PROCESADO, QUE PARA SU CONSUMO FINAL REQUIE
15089090;15089090 - - - OTROS
1509;1509 - ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN
15091000;15091000 - - VIRGEN
15099000;15099000 - - Los demás
1510;1510 - LOS DEMAS ACEITES Y SUS FRACCIONES OBTENIDOS EXCLUSIVAMENTE 
15100000;15100000 - LOS DEMAS ACEITES Y SUS FRACCIONES OBTENIDOS EXCLUSIVAMENTE 
1511;1511 - ACEITE DE PALMA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN
15111000;15111000 - - ACEITES EN BRUTO
15119000;15119000 - - LOS DEMAS:
15119010;15119010 - - - Estearina de palma con un índice de yodo inferior o igua
15119020;15119020 - - - PARCIALMENTE PROCESADO, QUE PARA SU CONSUMO FINAL REQUIE
15119090;15119090 - - - OTROS
1512;1512 - ACEITES DE GIRASOL, CARTAMO O ALGODON, Y SUS FRACCIONES, INC
15121000;15121000 - - ACEITES DE GIRASOL O CARTAMO, Y SUS FRACCIONES:
15121100;15121100 - - - ACEITES EN BRUTO
15121900;15121900 - - - Los demás
15121910;15121910 - - - DE GIRASOL, A GRANEL
15121990;15121990 - - - OTROS
15122000;15122000 - - ACEITE DE ALGODON Y SUS FRACCIONES:
15122100;15122100 - - - ACEITE EN BRUTO, INCLUSO SIN GOSIPOL
15122900;15122900 - - - LOS DEMAS:
15122910;15122910 - - - - PARCIALMENTE PROCESADO, QUE PARA SU CONSUMO FINAL REQU
15122990;15122990 - - - - OTROS
1513;1513 - ACEITES DE COCO (DE COPRA), DE ALMENDRA DE PALMA O DE BABASU
15131000;15131000 - - ACEITES DE COCO (DE COPRA) Y SUS FRACCIONES:
15131100;15131100 - - - ACEITES EN BRUTO
15131900;15131900 - - - Los demás
15131910;15131910 - - - - PARCIALMENTE PROCESADO, QUE PARA SU CONSUMO FINAL REQU
15131990;15131990 - - - - OTROS
15132000;15132000 - - ACEITES DE ALMENDRA DE PALMA O BABASU Y SUS FRACCIONES:
15132100;15132100 - - - ACEITES EN BRUTO
15132900;15132900 - - - LOS DEMAS:
15132910;15132910 - - - - PARCIALMENTE PROCESADO, QUE PARA SU CONSUMO FINAL REQU
15132990;15132990 - - - - OTROS
1514;1514 - ACEITES DE NABO (DE NABINA), COLZA O MOSTAZA, Y SUS FRACCION
15141000;15141000 - - ACEITES EN BRUTO
15141100;15141100 - - - Aceites en bruto
15141900;15141900 - - - Los demás
15149000;15149000 - - LOS DEMAS:
15149010;15149010 - - - - PARCIALMENTE PROCESADO, QUE PARA SU CONSUMO FINAL REQU
15149090;15149090 - - - OTROS
15149100;15149100 - - - Aceites en bruto
15149900;15149900 - - - Los demás
1515;1515 - LAS DEMAS GRASAS Y ACEITES VEGETALES FIJOS (INCLUIDO EL ACEI
15151000;15151000 - - ACEITES DE LINO (DE LINAZA) Y SUS FRACCIONES:
15151100;15151100 - - - ACEITE EN BRUTO
15151900;15151900 - - - Los demás
15152000;15152000 - - ACEITE DE MAIZ Y SUS FRACCIONES:
15152100;15152100 - - - ACEITE EN BRUTO
15152900;15152900 - - - LOS DEMAS:
15152910;15152910 - - - - PARCIALMENTE PROCESADO, QUE PARA SU CONSUMO FINAL REQU
15152990;15152990 - - - - OTROS
15153000;15153000 - - ACEITE DE RICINO Y SUS FRACCIONES
15154000;15154000 - - ACEITE DE TUNG Y SUS FRACCIONES
15155000;15155000 - - Aceite de sésamo (ajonjolí) y sus fracciones
15156000;15156000 - - ACEITE DE JOJOBA Y SUS FRACCIONES
15159000;15159000 - - LOS DEMAS:
15159010;15159010 - - - OTROS ACEITES SECANTES
15159020;15159020 - - - Aceite de jojoba y sus fracciones
15159030;15159030 - - - Aceite de tung y sus fracciones
15159090;15159090 - - - OTROS
1516;1516 - GRASAS Y ACEITES, ANIMALES O VEGETALES, Y SUS FRACCIONES, PA
15161000;15161000 - - GRASAS Y ACEITES, ANIMALES, Y SUS FRACCIONES
15162000;15162000 - - GRASAS Y ACEITES, VEGETALES, Y SUS FRACCIONES:
15162010;15162010 - - - GRASAS VEGETAL NO LAURICA, PARCIAL.HIDROGEN.Y TRANSESTER
15162090;15162090 - - - OTROS
1517;"1517 - MARGARINA; MEZCLAS O PREPARACIONES ALIMENTICIAS DE GRASAS O "
15171000;15171000 - - Margarina, excepto la margarina líquida
15179000;15179000 - - LAS DEMAS:
15179010;15179010 - - - Preparaciones a base de mezclas de grasas con adición de
15179020;15179020 - - - PREPARACIONES A BASE DE MEZCLAS DE ACEITES PARA ELABORAR
15179090;15179090 - ---Oleomargarina emulcionada
15179091;15179091 - ---Grasas alimenticias preparadas a base de cerdo o suced neos
15179092;15179092 - ---Oleomargarina emulcianada
15179099;15179099 - ---Las dem s
1518;1518 - GRASAS Y ACEITES, ANIMALES O VEGETALES, Y SUS FRACCIONES, CO
15180000;15180000 - GRASAS Y ACEITES, ANIMALES O VEGETALES, Y SUS FRACCIONES,COC
15180010;15180010 - - Aceite de soya apoxidado, utilizado exclusivamente en la i
15180090;15180090 - - Otros
1520;"1520 - GLICEROL EN BRUTO; AGUAS Y LEJIAS GLICERINOSAS"
15200000;"15200000 - GLICEROL EN BRUTO; AGUAS Y LEJIAS GLICERINOSAS"
1521;1521 - CERAS VEGETALES (EXCEPTO LOS TRIGLICERIDOS), CERA DE ABEJAS 
15211000;15211000 - --Carnauba
15211010;15211010 - --Carnauba
15211090;15211090 - --Otras
15219000;15219000 - - Las demás
1522;"1522 - DEGRAS; RESIDUOS PROCEDENTES DEL TRATAMIENTO DE GRASAS O CER"
15220000;"15220000 - DEGRAS; RESIDUOS PROCEDENTES DEL TRATAMIENTO DE GRASAS O CER"
16;16 - PREPARACIONES DE CARNE, PESCADO O DE CRUSTACEOS, MOLUSCOS O 
1601;"1601 - EMBUTIDOS Y PRODUCTOS SIMILARES DE CARNE, DESPOJOS O SANGRE;"
16010010;16010010 - - DE BOVINO
16010020;16010020 - - DE AVES DE LA PARTIDA N.# 01.05
16010030;16010030 - - DE PORCINO
16010080;16010080 - - OTROS
16010090;16010090 - - MEZCLAS
1602;1602 - LAS DEMAS PREPARACIONES Y CONSERVAS DE CARNE, DESPOJOS O SAN
16021000;16021000 - - PREPARACIONES HOMOGENEIZADAS:
16021010;16021010 - - - DE CARNE Y DESPOJOS DE BOVINO
16021020;16021020 - - - DE CARNE Y DESPOJOS DE AVES DE LA PARTIDA #.01.05
16021030;16021030 - - - DE CARNE Y DESPOJOS DE PORCINO
16021080;16021080 - - - OTRAS
16021090;16021090 - - - MEZCLAS
16022000;16022000 - - De hígado de cualquier animal
16023000;16023000 - - DE AVES DE LA PARTIDA #.01.05:
16023100;16023100 - - - DE PAVO (GALLIPAVO)
16023200;16023200 - - - DE GALLO O GALLINA
16023210;16023210 - - - - Muslos, piernas, incluso unidos
16023290;16023290 - - - - Otros
16023900;16023900 - - - Las demás
16024000;16024000 - - DE LA ESPECIE PORCINA:
16024100;16024100 - - - Jamones y trozos de jamón
16024200;16024200 - - - PALETAS Y TROZOS DE PALETA
16024900;16024900 - - - LAS DEMAS, INCLUIDAS LAS MEZCLAS:
16024910;16024910 - - - - PIEL DE CERDO DESHIDRATADA, COCIDA Y PRENSADA
16024990;16024990 - - - - OTRAS
16025000;16025000 - - DE LA ESPECIE BOVINA
16029000;16029000 - - Las demás, incluidas las preparaciones de sangre de cualqu
1603;1603 - EXTRACTOS Y JUGOS DE CARNE, PESCADO O DE CRUSTACEOS, MOLUSCO
16030000;16030000 - EXTRACTOS Y JUGOS DE CARNE, PESCADO O DE CRUSTACEOS, MOLUSCO
1604;"1604 - PREPARACIONES Y CONSERVAS DE PESCADO; CAVIAR Y SUS SUCEDANEO"
16041000;16041000 - - PESCADO ENTERO O EN TROZOS, EXCEPTO EL PESCADO PICADO:
16041100;16041100 - - - SALMONES
16041200;16041200 - - - ARENQUES
16041300;16041300 - - - SARDINAS, SARDINELAS Y ESPADINES
16041400;16041400 - - - ATUNES, LISTADOS Y BONITOS (SARDA SPP.):
16041410;16041410 - - - - Lomos de atún cocidos, congelados
16041490;16041490 - - - - OTROS
16041500;16041500 - - - CABALLAS (MACARELAS)
16041600;16041600 - - - ANCHOAS
16041700;16041700 - - - Anguilas
16041800;16041800 -  - - Aletas de tiburon
16041900;16041900 - ---Productos que contengan at£n
16041910;16041910 - ---Productos que contengan at£n
16041990;16041990 - ---Otros
16042000;16042000 - --Productos que contengan at£n
16042010;16042010 - --Productos que contengan at£n
16042090;16042090 - --Otros
16043000;16043000 - - Caviar y sus sucedáneos
16043100;16043100 - - - Caviar
16043200;16043200 - - - Sucedaneos del caviar
1605;1605 - CRUSTACEOS, MOLUSCOS Y DEMAS INVERTEBRADOS ACUATICOS, PREPAR
16051000;16051000 - - CANGREJOS, EXCEPTO MACRUROS
16052000;16052000 - - Camarones, langostinos y demás Decápodos natantia
16052100;16052100 - - - Presentados en envases no hermeticos
16052900;16052900 - - - Los demas
16053000;16053000 - - BOGAVANTES
16054000;16054000 - - LOS DEMAS CRUSTACEOS:
16054010;16054010 - - - LANGOSTAS
16054090;16054090 - - - OTROS
16055100;16055100 - - - Ostras
16055200;16055200 - - - Vieiras
16055300;16055300 - - - Mejillones
16055400;16055400 - - - Jibias (sepias) y calamares
16055500;16055500 - - - Pulpos
16055600;16055600 - - - Almejas, berberechos y arcas
16055700;16055700 - - - Abulones u orejas de mar
16055800;16055800 - - - Caracoles, excepto los de mar
16055900;16055900 - - - Los demas
16056100;16056100 - - - Pepinos de mar
16056200;16056200 - - - Erizos de mar
16056300;16056300 - - - Medusas
16056900;16056900 - - - Los demas
16059000;16059000 - - Los demás
17;17 - AZUCARES Y ARTICULOS DE CONFITERIA
1701;1701 - AZUCAR DE CAÑA O DE REMOLACHA Y SACAROSA QUIMICAMENTE PURA, 
17011000;17011000 - - AZUCAR EN BRUTO SIN ADICION DE AROMATIZANTE NI COLORANTE:
17011100;17011100 - - - De caña
17011200;17011200 - - - DE REMOLACHA
17011300;17011300 - - - Azucar de ca?a mencionado en la Nota 2 de subpartida de 
17011400;17011400 - - - Los demas azucares de ca?a
17019000;17019000 - - LOS DEMAS:
17019100;17019100 - - - Con adición de aromatizante o colorante
17019900;17019900 - - - Los demás
1702;1702 - LOS DEMAS AZUCARES, INCLUIDAS LA LACTOSA, MALTOSA, GLUCOSA Y
17021000;17021000 - - LACTOSA Y JARABE DE LACTOSA:
17021100;17021100 - - - Con un contenido de lactosa superior o igual al 99% en p
17021900;17021900 - - - Los demás
17022000;"17022000 - - AZUCAR Y JARABE DE ARCE(""MAPLE"")"
17023000;17023000 - - GLUCOSA Y JARABE DE GLUCOSA, SIN FRUTOSA O CON UN CONTENID
17023010;17023010 - - - SIN FRUCTOSA:
17023011;17023011 - - - - Glucosa químicamente pura
17023012;17023012 - - - - JARABE DE GLUCOSA
17023020;17023020 - - - CON UN CONTENIDO DE FRUCTOSA, EN ESTADO SECO, INFERIOR A
17024000;17024000 - - Glucosa y jarabe de glucosa, con un contenido de fructosa,
17025000;17025000 - - Fructosa químicamente pura
17026000;17026000 - - LAS DEMAS FRUCTOSAS Y JARABE DE FRUCTOSA,CON UN CONT.DE FR
17029000;17029000 - - LOS DEMAS, INCLUIDO EL AZUCAR INVERTIDO:
17029010;17029010 - - - Maltosa químicamente pura
17029020;17029020 - - - Otros azúcares y jarabes, excepto los jarabes de sacaros
17029090;17029090 - - - OTROS
1703;1703 - MELAZA PROCEDENTE DE LA EXTRACCION O DEL REFINADO DEL AZUCAR
17031000;17031000 - - Melaza de caña
17039000;17039000 - - Las demás
1704;1704 - ARTICULOS DE CONFITERIA SIN CACAO (INCLUIDO EL CHOCOLATE BLA
17041000;17041000 - - Chicles y demás gomas de mascar, incluso recubiertos de az
17049000;17049000 - - Los demás
18;18 - CACAO Y SUS PREPARACIONES
1801;1801 - CACAO EN GRANO, ENTERO O PARTIDO, CRUDO O TOSTADO
